onset	duration	correct	trial_type	response_time
10	4	0.0	1_B14	n/a
14	4	0.0	1_B13	n/a
18	4	0.0	1_B15	n/a
22	4	1.0	1_B4	0.5184139004268218
26	4	0.0	1_B9	0.6356258075684309
30	4	0.0	1_A3	n/a
34	4	0.0	1_A4	n/a
38	4	0.0	1_A12	0.5347458158212248
42	4	1.0	1_A14	0.45166313377558254
46	4	0.0	1_B0	n/a
50	4	0.0	1_B1	n/a
54	4	1.0	foil00	0.41810821037506685
58	4	0.0	1_A13	n/a
62	4	0.0	1_B2	n/a
66	4	0.0	1_A0	n/a
70	4	0.0	1_B5	n/a
74	4	0.0	1_A17	0.6024216574733146
78	4	0.0	1_A15	0.6352123556716833
82	4	0.0	1_B11	n/a
86	4	0.0	1_A8	n/a
90	4	0.0	1_B7	n/a
94	4	1.0	1_B17	0.4515732693253085
98	4	0.0	1_A9	n/a
102	4	0.0	1_A2	0.9524651171232108
106	4	1.0	foil01	0.6184118615055922
110	4	0.0	1_B3	n/a
114	4	0.0	1_A7	n/a
118	4	0.0	1_B8	0.6852970472536981
122	4	0.0	1_A10	n/a
126	4	0.0	1_B10	n/a
130	4	0.0	1_A5	n/a
134	4	0.0	1_A6	n/a
138	4	0.0	1_A16	0.4849601688911207
142	4	0.0	1_A11	n/a
146	4	0.0	1_B16	n/a
150	4	1.0	foil02	0.8357070631172974
154	4	0.0	1_A1	n/a
158	4	0.0	1_B6	0.651930159481708
162	4	0.0	1_B12	n/a
188	4	0.0	2_A3	n/a
192	4	1.0	foil04	1.1527725440682843
196	4	0.0	2_B7	n/a
200	4	1.0	foil03	0.3512940099462867
204	4	0.0	2_A13	0.6519158113806043
208	4	0.0	2_B14	n/a
212	4	0.0	2_B0	n/a
216	4	0.0	2_A14	n/a
220	4	0.0	2_A2	n/a
224	4	0.0	2_B16	n/a
228	4	0.0	2_B9	0.8522315451409668
232	4	0.0	2_A5	n/a
236	4	0.0	2_A0	n/a
240	4	0.0	2_A11	n/a
244	4	0.0	2_B6	n/a
248	4	0.0	2_B12	n/a
252	4	0.0	2_B10	n/a
256	4	0.0	2_A4	n/a
260	4	0.0	2_A15	n/a
264	4	0.0	2_B8	n/a
268	4	0.0	2_B4	n/a
272	4	0.0	2_A8	n/a
276	4	0.0	2_A17	n/a
280	4	0.0	2_B5	n/a
284	4	0.0	2_B1	n/a
288	4	0.0	2_A1	n/a
292	4	0.0	2_B15	n/a
296	4	1.0	foil05	0.3848308094602544
300	4	0.0	2_B11	n/a
304	4	0.0	2_A7	n/a
308	4	0.0	2_B2	n/a
312	4	0.0	2_A16	n/a
316	4	0.0	2_A6	n/a
320	4	0.0	2_A12	n/a
324	4	0.0	2_A9	n/a
328	4	0.0	2_B3	n/a
332	4	0.0	2_A10	n/a
336	4	0.0	2_B13	n/a
340	4	0.0	2_B17	n/a
